ticker,company_name,region,country,currency,sector,expected_total_return_12m,p5_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,tail_risk_score,skewness_risk_score,distribution_model_confidence,dividend_cut_probability,large_drawdown_probability_12m,ml_expected_risk_adjusted_score,clean_sheet_score,clean_sheet_recommendation,clean_sheet_target_weight,clean_sheet_rank
ADM.LSE,Admiral Group PLC,UK,United Kingdom,GBX,Financials,0.008325504343736731,-0.676267143474622,0.570106232818795,-0.44106393636167557,-0.5271888889908932,75.31269842727046,61.15016534109827,56.99930059201765,0.382516346344025,0.35146047132897335,50,17.522829076475738,Avoid,0.0,808
EBAY.US,eBay Inc,US,United States,USD,Consumer Discretionary,0.10307373912927399,-0.9900179363008217,1.0080097934288177,-0.6120942572214342,-0.7494751560167384,100.0,58.15984756438888,51.276022865341666,0.22695540536004288,0.3981394897233503,50,17.494161757909172,Avoid,0.0,809
NSRGY.US,Nestle SA ADR,US,United States,USD,Consumer Staples,-0.04089184911827139,-0.7061374121919012,0.4966762805714904,-0.4667179004069279,-0.5479505396799227,78.27864852570325,66.43616949671843,55.46491244406642,0.5665974616374587,0.31136798687407924,50,17.46265850602259,Avoid,0.0,810
ET.US,Energy Transfer LP,US,United States,USD,Energy,-0.09268326721424631,-0.5509741964107893,0.2804675394235897,-0.39069205197496704,-0.44769758885732847,63.95679840818978,63.82250412942182,59.43742477853928,0.6400410575540616,0.2544425422630937,50,17.416420442317932,Avoid,0.0,811
SU.PA,Schneider Electric S.E.,EU ex-DACH,France,EUR,Industrials,-0.01687307101150433,-0.8877199002643096,0.7189125149057892,-0.606527085271906,-0.7204414273193873,100.0,51.34562226858393,52.29815665971241,0.2319554053600429,0.3367495371597075,50,17.35850303051134,Avoid,0.0,812
1415.HK,Cowell e Holdings Inc,Hong Kong,Hong Kong,HKD,Technology,0.23574240591185602,-1.2722804526017055,1.443921179341527,-0.7051760383056795,-0.8839512693167034,100.0,69.4205801299153,49.58691298051271,0.2247383471731012,0.4967671324451519,50,17.348146298327322,Avoid,0.0,813
TREL-B.ST,Trelleborg AB (publ),EU ex-DACH,Sweden,SEK,Industrials,0.21072496819379882,-1.0306333250797106,1.2274014824374153,-0.5859954885817555,-0.7385349873033149,100.0,61.8171554056692,50.727426689149624,0.22695540536004288,0.42983615768111305,50,17.338300145297534,Avoid,0.0,814
AT1.XETRA,Aroundtown SA,DACH,Germany,EUR,Real Estate,0.35,-0.8219553488868084,1.2794438792189093,-0.37269262961960026,-0.5095309005828544,72.7901286546935,72.98490812365,55.85473161777913,0.4005836628988178,0.4455968277188517,50,17.272564560577887,Avoid,0.0,815
0564.HK,Zhengzhou Coal Mining Machinery Group Co Ltd,Hong Kong,Hong Kong,HKD,Industrials,0.24561778596298706,-1.0720984187148828,1.2721983947642819,-0.5448021955813307,-0.6933337168858829,99.04767384084042,79.32794523580249,48.338889754419526,0.44706285806607216,0.47887952494612124,50,17.24522194884011,Avoid,0.0,816
MTO.LSE,Mitie Group PLC,UK,United Kingdom,GBX,Industrials,0.2656041934735899,-1.0732631789080895,1.3589870443016863,-0.5870670347277753,-0.7501865018932933,100.0,62.80233770262708,50.57964934460594,0.27631981869337624,0.41533767803252597,50,17.24379761959305,Avoid,0.0,817
JEN.XETRA,Jenoptik AG,DACH,Germany,EUR,Technology,0.28195198361582613,-1.1216204985973242,1.4189572556178218,-0.6036873618361265,-0.7726514063768939,100.0,65.57951527632663,50.163072708551006,0.26751096091559845,0.44351735063421827,50,16.972413555854146,Avoid,0.0,818
SIKA.SW,Sika AG,DACH,Switzerland,CHF,Materials,0.027288605194042664,-0.8096509394609425,0.7240271242932633,-0.5307925776996623,-0.638172835239158,91.1675478913083,56.28663983761131,53.765117051531234,0.2319554053600429,0.3795716894246113,50,16.923423682120806,Avoid,0.0,819
ERF.PA,Eurofins Scientific SE,EU ex-DACH,France,EUR,Healthcare,-0.006050980105691689,-0.7517815245478366,0.6150004487750609,-0.50504438724979,-0.6010741249549897,85.8677321364271,56.15521591015632,55.10978457936978,0.269319783643874,0.360995972187547,50,16.703507455364498,Avoid,0.0,820
200725.SHE,BOE Tech Group,Mainland China,China,HKD,Technology,0.12439423832831448,-0.8078802907084883,0.8953064521932939,-0.4888446983294846,-0.6066127274266251,86.65896106094645,58.54922405481533,54.55287612654108,0.25598678317138795,0.3879661096617518,50,16.5960072447334,Avoid,0.0,821
VODI.XETRA,Vodafone Group PLC,DACH,Germany,EUR,Communication Services,0.2050170930336793,-0.6288711226010797,0.8693149267379193,-0.31620362362373566,-0.41511286616016246,59.30183802288036,71.41054307967865,59.462959032328115,0.5555534850487043,0.3596330803344862,50,16.587029739982405,Avoid,0.0,822
DTG.XETRA,Daimler Truck Holding AG,DACH,Germany,EUR,Industrials,0.08399131175872694,-0.8317079263954086,0.810627315944351,-0.4823262978762733,-0.5896467519685965,84.23525028122808,72.78034722455473,53.02413534600977,0.6121144715531515,0.34510958922133705,50,16.476494022586024,Avoid,0.0,823
0425.HK,Minth Group Ltd,Hong Kong,Hong Kong,HKD,Consumer Discretionary,0.35,-1.288362289572138,1.660289717688002,-0.6677487182045297,-0.8610200332379983,100.0,70.03684020195702,49.49447396970645,0.27551096091559846,0.47841416665634834,50,16.233384757611525,Avoid,0.0,824
ABB.ST,ABB Ltd,EU ex-DACH,Sweden,SEK,Industrials,-0.11568308527134781,-0.8112960255750031,0.47056306825044397,-0.5887531627002544,-0.6800924970504577,97.15607100720825,52.1830429196904,52.88352581024438,0.27551096091559846,0.3236812568767042,50,16.12861038363669,Avoid,0.0,825
REN.AS,Relx PLC,EU ex-DACH,Netherlands,EUR,Industrials,0.04126086179752625,-0.9361945573451571,0.834493995754348,-0.5861098498364723,-0.7058774913462775,100.0,64.96288031470874,50.25556795279369,0.27775017483854947,0.43339488113615265,50,15.881104691235743,Avoid,0.0,826
BOL.ST,Boliden AB,EU ex-DACH,Sweden,SEK,Materials,0.2130560859417033,-1.103924948310116,1.2729126445222265,-0.6111597500031103,-0.7680443754426954,100.0,67.86100409099907,49.82084938635014,0.2804775913689224,0.45723915948316163,50,15.834279712751606,Avoid,0.0,827
SPSN.SW,Swiss Prime Site AG,DACH,Switzerland,CHF,Real Estate,-0.22393422273804542,-0.6071964981012665,0.09450346370547408,-0.4822157152227623,-0.5319097975626975,75.98711393752822,56.94285857898057,57.46179272877087,0.4713574745384501,0.27353795289988825,50,15.69129899024662,Avoid,0.0,828
RELX.US,Relx PLC ADR,US,United States,USD,Industrials,-0.008314011075055808,-0.9382506480065489,0.753807721210884,-0.6132764519468368,-0.729140481856475,100.0,61.59282707749156,50.761075938376266,0.27775017483854947,0.40418775308027044,50,15.687772565180053,Avoid,0.0,829
DWS.XETRA,DWS Group GmbH & Co. KGaA,DACH,Germany,EUR,Financials,0.03936469353857791,-0.7518134807877508,0.6948157511558724,-0.4839438874912518,-0.584515476625197,83.50221094645671,57.922901504639114,55.43601203768995,0.3388661862145206,0.3438609261400962,50,15.634974297264858,Avoid,0.0,830
SY1.XETRA,Symrise AG,DACH,Germany,EUR,Materials,-0.0643798632290161,-0.7831871737742971,0.5365002089057257,-0.5473107443758987,-0.6403549337720458,91.4792762531494,54.89721101524428,53.895599284426005,0.3069242942489318,0.3325444914826155,50,15.563348922347926,Avoid,0.0,831
BVA.LSE,Banco Bilbao Vizcaya Argentaria S.A,UK,United Kingdom,EUR,Financials,0.33643479037462953,-1.1850922512132778,1.568553454346136,-0.6223721351887189,-0.8052818137349207,100.0,65.7025940012252,50.14461089981622,0.2869411501925447,0.4355166112540976,50,15.482966945136653,Avoid,0.0,832
0101.HK,Hang Lung Ppt,Hong Kong,Hong Kong,HKD,Real Estate,0.08135910175884808,-0.8071082788047452,0.7671523471326916,-0.4499019838633821,-0.549379134209261,78.48273345846586,82.6664102771066,52.97935509381754,0.709041353919251,0.38555625723927334,50,15.417586828006927,Avoid,0.0,833
HD.US,The Home Depot Inc,US,United States,USD,Consumer Discretionary,-0.16435747877721263,-0.8348978274265649,0.401859833631506,-0.6224124801221629,-0.710894662433815,100.0,51.5372247350761,52.26941628973859,0.257576846799449,0.3264534191975833,50,15.40851963147206,Avoid,0.0,834
BOY.LSE,Bodycote PLC,UK,United Kingdom,GBX,Industrials,0.13342775716962385,-0.9349479474273434,1.0060154763610787,-0.5539283345710289,-0.6854313741957353,97.91876774224791,62.76259548351929,51.10591874191013,0.2889776275822651,0.4090862679854435,50,15.375598922286816,Avoid,0.0,835
IMPN.SW,Implenia AG,DACH,Switzerland,CHF,Industrials,0.18024617616287808,-0.8722531745949024,1.0356929274891515,-0.4933849961165344,-0.6220580967573098,88.8654423939014,64.43371039416849,53.11858284239938,0.2997997602903187,0.41851893528064493,50,15.250555259240379,Avoid,0.0,836
ROK.US,Rockwell Automation Inc,US,United States,USD,Industrials,-0.06450302823877403,-0.8795206021835352,0.6241023458427963,-0.6181015308520807,-0.7250489004780732,100.0,51.35024679839197,52.29746298024121,0.22695540536004288,0.3391229497513771,50,15.21317045597994,Avoid,0.0,837
0003.HK,Hong Kong and China Gas Co Ltd,Hong Kong,Hong Kong,HKD,Utilities,-0.16764147075106942,-0.6127866999044412,0.19012578764599505,-0.45246421206865817,-0.5067097060448935,72.38710086355621,68.31645391714038,56.65575669653989,0.6739798536414128,0.27755200224922394,50,15.190213262374241,Avoid,0.0,838
PSX.US,Phillips 66,US,United States,USD,Energy,0.031768468697587135,-0.7919849822336271,0.71844433072236,-0.5167327104459573,-0.6223281625568238,88.90402322240341,55.839128230355655,54.3981249598458,0.3125424231921294,0.33808598050675526,50,15.124882388927656,Avoid,0.0,839
SU.US,Suncor Energy Inc,US,United States,USD,Energy,0.2721062861170147,-0.45033002668662925,0.862824351378491,-0.19757324665751957,-0.2875017568311738,41.071679547310545,62.3719964116069,65.37628065143133,0.4619554053600429,0.3249781130659065,50,15.046442492716466,Avoid,0.0,840
NKE.US,Nike Inc,US,United States,USD,Consumer Discretionary,0.0465331238287652,-0.9803133233584065,0.8755507535322701,-0.6044056594659267,-0.7284806188517023,100.0,66.74976524088441,49.98753521386734,0.3739025527700024,0.4040101074616639,50,15.002939010353906,Avoid,0.0,841
ATCO-A.ST,Atlas Copco AB Series A,EU ex-DACH,Sweden,SEK,Industrials,-0.1395232883166249,-0.9136587954925596,0.5068257506019269,-0.658688705132565,-0.7586686455351596,100.0,55.30211154212922,51.70468326868062,0.25229390272865676,0.36154781209174675,50,14.996378625584786,Avoid,0.0,842
002064.SHE,Zhejiang Huafon Spandex Co Ltd,Mainland China,China,CNY,Materials,0.20374845793338095,-1.1615043739574726,1.309626870502337,-0.6575989503310419,-0.8219245292776111,100.0,65.60602350168617,50.159096474747074,0.2683650574585666,0.44334851020061566,50,14.991186434599381,Avoid,0.0,843
LR.PA,Legrand SA,EU ex-DACH,France,EUR,Industrials,-0.09105291948590423,-0.8944414013274508,0.5792846332951814,-0.6278075194760178,-0.7311632242029171,100.0,55.519854048799395,51.67202189268009,0.2852887386933762,0.3480373236993527,50,14.98690022945933,Avoid,0.0,844
KYGA.LSE,Kerry Group,UK,United Kingdom,EUR,Consumer Staples,0.10137992688833769,-0.9454756305821403,0.966724012062671,-0.5837183365702399,-0.7152653075556383,100.0,58.67312283400968,51.19903157489855,0.23362207202670954,0.3994767642822863,50,14.901807385301849,Avoid,0.0,845
OKE.US,ONEOK Inc,US,United States,USD,Energy,-0.07102816602659034,-0.8169210495118192,0.5393344833352088,-0.5563445504296917,-0.6492842903689301,92.75489862413288,62.11152507316818,52.49454658299156,0.43793065162108863,0.33393224654428294,50,14.808646910435936,Avoid,0.0,846
RTX.US,RTX Corporation,US,United States,USD,Industrials,-0.16133693185134104,-0.8327514606993257,0.4108260727771662,-0.6253631263446577,-0.7152027573363998,100.0,48.522298528130165,52.72165522078048,0.2363998498044873,0.31020665733503416,50,14.804268450057021,Avoid,0.0,847
601888.SHG,China International Travel Service Corp Ltd,Mainland China,China,CNY,Consumer Discretionary,0.08676794807900196,-1.0256838941625048,0.9999688669106039,-0.6328477032735733,-0.7707319882224536,100.0,61.032049882354855,50.84519251764677,0.2468476001838193,0.41374888556129313,50,14.79741014535729,Avoid,0.0,848
PSA.US,Public Storage,US,United States,USD,Real Estate,-0.09408558140711827,-0.780137678847855,0.45993920420539164,-0.5323479922224903,-0.6159355858881324,87.99079798401891,66.65896103272514,53.0034563490865,0.5723779159198481,0.3106013015210221,50,14.698203282667766,Avoid,0.0,849
6031.HK,"Sany Heavy Industry Co.,Ltd",Hong Kong,Hong Kong,HKD,Industrials,0.35,-1.508340321529631,1.870260260652782,-0.838675964006797,-1.066175964006797,100.0,62.20503925802476,50.66924411129629,0.22695540536004288,0.4331978177348613,50,14.569037161611583,Avoid,0.0,850
SAGA-B.ST,AB Sagax (publ),EU ex-DACH,Sweden,SEK,Real Estate,-0.0789905835446055,-0.8479029269399437,0.5425058859152327,-0.5716035933952182,-0.6655549340081792,95.07927628688276,66.34826023756234,51.27794189264496,0.441843008466145,0.36882485144133925,50,14.487607162088462,Avoid,0.0,851
600497.SHG,Yunnan Chihong Zinc&Germanium Co Ltd,Mainland China,China,CNY,Materials,0.30151426445964774,-1.3405768058430003,1.6364821667963723,-0.7403559996297004,-0.9393539601702192,100.0,64.35254233576141,50.34711864963579,0.2400842942489318,0.4456826962604308,50,14.359883783436103,Avoid,0.0,852
DLN.LSE,Derwent London PLC,UK,United Kingdom,GBX,Real Estate,-0.0058795084669208825,-0.7246236676219094,0.5783965044260659,-0.4703596533558035,-0.5591201794900413,79.8743113557202,64.37619661918882,55.37499266819163,0.4497140542977516,0.34806047869401907,50,14.349771039189338,Avoid,0.0,853
ENOG.LSE,Energean Oil & Gas PLC,UK,United Kingdom,GBX,Energy,0.15345130156833886,-0.7647749724858249,0.8683205201574283,-0.40180584320155965,-0.5061801474008953,72.31144962869934,79.57132711637955,54.986438525368236,0.6382499726708015,0.3917681810955821,50,14.294514500609509,Avoid,0.0,854
KTN.XETRA,Kontron AG,DACH,Germany,EUR,Technology,0.14106314431154052,-0.9860888381104301,1.0502772454541345,-0.5719322556402413,-0.7077657998809392,100.0,67.0487237675954,49.94269143486069,0.29403393753518914,0.4438731018027386,50,14.262997448343373,Avoid,0.0,855
002429.SHE,Shenzhen MTC Co Ltd,Mainland China,China,CNY,Technology,0.35,-1.5037701871411908,1.8461661002675287,-0.8162211355969801,-1.0384092521425352,100.0,66.85695872372045,49.97145619144193,0.2363998498044873,0.4691070456968166,50,14.242957949387234,Avoid,0.0,856
300251.SHE,Beijing Enlight Media,Mainland China,China,CNY,Communication Services,0.35,-1.2622776360183163,1.652840777187417,-0.6662070848612306,-0.8598930988211375,100.0,66.43618024821198,50.0345729627682,0.22695540536004288,0.46986770631648384,50,14.154835090023054,Avoid,0.0,857
1024.HK,Kuaishou Technology,Hong Kong,Hong Kong,HKD,Communication Services,0.35,-1.1663224322165573,1.569391736061713,-0.5975920558914759,-0.7779165325451294,100.0,68.11390870518973,49.78291369422154,0.2879554053600429,0.45594135294362437,50,14.133546531089815,Avoid,0.0,858
NOVO-B.CO,Novo Nordisk A/S,EU ex-DACH,Denmark,DKK,Healthcare,0.27279349879344583,-1.3725941897769562,1.5649474240822459,-0.7217877762564737,-0.909334275703889,100.0,76.46662300677005,48.530006548984495,0.40488190173321026,0.4737658452498424,50,14.094300262545794,Avoid,0.0,859
CMI.US,Cummins Inc,US,United States,USD,Industrials,-0.0010324506259700023,-0.9971665293772545,0.8320824148177226,-0.6632295937136183,-0.79081065217803,100.0,54.73408510349216,51.789887234476176,0.23747854140584862,0.3635387515742026,50,14.071579163360301,Avoid,0.0,860
CON.XETRA,Continental Aktiengesellschaft,DACH,Germany,EUR,Consumer Discretionary,0.10145377310815903,-0.7560242690531848,0.818729406106132,-0.47228523037473,-0.5828331828744726,83.26188326778181,54.67557422063723,55.98319304995897,0.25521876884921746,0.35475288444922126,50,14.054673955515959,Avoid,0.0,861
KDP.US,Keurig Dr Pepper Inc,US,United States,USD,Consumer Staples,-0.05037087566795129,-0.8723783110988325,0.6273309611730286,-0.5903825325178137,-0.6940121891535646,99.14459845050922,59.561890212555376,51.27956685548939,0.3314514845900079,0.36152568903347615,50,13.965377216276893,Avoid,0.0,862
9901.HK,New Oriental Education And Tech Inc,Hong Kong,Hong Kong,HKD,Consumer Staples,0.28151297794262065,-0.9377979096714129,1.2747149270380245,-0.4956176043762721,-0.6441591098993582,92.0227299856226,63.680156475016425,52.442294032341884,0.27195540536004287,0.424982166948789,50,13.621602052424647,Avoid,0.0,863
688188.SHG,Shanghai Friendess Electronics Tech,Mainland China,China,CNY,Technology,0.03239672860533385,-1.0356787109166463,0.9081897013007754,-0.6580479330027583,-0.7903072051071468,100.0,61.41326441623404,50.78801033756489,0.2821209194072672,0.40059186255063706,50,13.602562308590603,Avoid,0.0,864
000625.SHE,Chongqing Changan Automobile Co Ltd,Mainland China,China,CNY,Consumer Discretionary,-0.04586131345105103,-0.7405655403621262,0.4834942219415811,-0.45568520995794204,-0.5319547620915085,75.99353744164408,87.37300198176958,52.89566534232354,0.8826725914338647,0.34531880783953284,50,13.512910598721804,Avoid,0.0,865
AIR.XETRA,Airbus SE,DACH,Germany,EUR,Industrials,-0.09901776512649266,-0.9098791625489346,0.5764799266912681,-0.6397682777697302,-0.7438447241854106,100.0,56.053446302419324,51.5919830546371,0.2768715088612371,0.35658983048572346,50,13.491319290892417,Avoid,0.0,866
AKZA.AS,Akzo Nobel NV,EU ex-DACH,Netherlands,EUR,Materials,0.08143801808172782,-0.9904701488508716,0.95733306261061,-0.6095651569600571,-0.7417748655171512,100.0,62.59750613968133,50.6103740790478,0.25229390272865676,0.4247745652705317,50,13.264639233559329,Avoid,0.0,867
KESKOB.HE,Kesko Oyj,EU ex-DACH,Finland,EUR,Consumer Staples,-0.13069307904493221,-0.668355056706456,0.3132262508456813,-0.48793529621560905,-0.5565380117147818,79.50543024496884,59.068659304968776,56.26334354301248,0.43911914677703856,0.30700611214711143,50,13.22665910374693,Avoid,0.0,868
0392.HK,Beijing Enterprises Holdings Ltd,Hong Kong,Hong Kong,HKD,Industrials,-0.13075306322831387,-0.7267088940112192,0.35772099871892793,-0.5225376984834272,-0.597601667117744,85.37166673110629,61.54846855878583,54.42481303340555,0.41905060511982434,0.33786311178689254,50,13.041963639904413,Avoid,0.0,869
0006.HK,Power Assets,Hong Kong,Hong Kong,HKD,Utilities,-0.14678707804559643,-0.647387758389172,0.25252018605745263,-0.4633876694746882,-0.5235174424309753,74.7882060615679,70.95744373263065,55.65933192471343,0.676703830006014,0.29916939167999257,50,13.019103251425214,Avoid,0.0,870
HEXA-B.ST,Hexagon AB (publ),EU ex-DACH,Sweden,SEK,Technology,0.055804782318550926,-1.0836891252780625,0.9794945611954968,-0.6692375122518899,-0.8075955717971219,100.0,65.35180168784612,50.19722974682308,0.27195540536004287,0.43946975879331307,50,12.884076628745479,Avoid,0.0,871
JD.US,JD.com Inc Adr,US,United States,USD,Consumer Discretionary,0.088564779181125,-0.8458974371820964,0.8397882391027107,-0.5000359464057142,-0.6120977603563811,87.44253719376873,68.22949354217548,52.9049416702315,0.5081932609243307,0.35416542226749986,50,12.79191216630253,Avoid,0.0,872
9636.HK,JF Wealth Holdings Ltd,Hong Kong,Hong Kong,HKD,Consumer Staples,0.35,-1.5640564371956995,1.8863325437203282,-0.8465088832406554,-1.0740088832406554,100.0,68.77224177267556,49.68416373409867,0.2319554053600429,0.4877802395285016,50,12.752032032687515,Avoid,0.0,873
601117.SHG,China Natl Chem Engineering Co,Mainland China,China,CNY,Industrials,0.036133991188487334,-0.9629326766561453,0.8186899201419405,-0.5701092223625054,-0.6843794825767293,97.76849751096134,77.39056367009833,48.949291071744916,0.6321117030262642,0.3757327570619288,50,12.647205148274917,Avoid,0.0,874
1093.HK,CSPC Pharmaceutical Group Ltd,Hong Kong,Hong Kong,HKD,Healthcare,0.19226958236385305,-1.2679714980350139,1.3688999945944778,-0.7226086222831579,-0.8968312111717736,100.0,67.42274770994676,49.88658784350798,0.2838943421622547,0.45184645381048655,50,12.582350280138462,Avoid,0.0,875
SPX.LSE,Spirax Group plc,UK,United Kingdom,GBX,Industrials,-0.057279075668641044,-0.8667504919793159,0.610349112577314,-0.589638118477078,-0.691811318130635,98.83018830437643,59.428927851191915,51.3781137462271,0.33116429424893173,0.360507370727495,50,12.555256926734168,Avoid,0.0,876
601006.SHG,Daqin Railway Co Ltd,Mainland China,China,CNY,Industrials,-0.17144112410141035,-0.595747461878865,0.16497606476332075,-0.4381629187319065,-0.4887095620930155,69.81565172757365,73.07705471651563,56.58452886062924,0.7368954281930049,0.2894499410530666,50,12.54271690900179,Avoid,0.0,877
1038.HK,CK Infrastructure Holdings Ltd,Hong Kong,Hong Kong,HKD,Utilities,-0.14119134401493244,-0.7302511709189954,0.336014263041213,-0.5209584507892324,-0.5934654435304294,84.7807776472042,65.56480728876264,53.97008449488455,0.555467204863239,0.3090103008997648,50,12.285295705227291,Avoid,0.0,878
SGRO.LSE,Segro Plc,UK,United Kingdom,GBX,Real Estate,0.05487411104926497,-0.8529527061636023,0.7876561521094365,-0.5210852937421849,-0.6308903480553386,90.12719257933409,66.81874146119418,52.44539063598735,0.47723492176095167,0.35638612917523876,50,12.272055375656727,Avoid,0.0,879
HIK.LSE,Hikma Pharmaceuticals PLC,UK,United Kingdom,GBX,Healthcare,0.035433197699138684,-0.9798965483586708,0.8488655651705901,-0.6044975323873907,-0.7261161856682459,100.0,69.42776495176693,49.58583525723496,0.3209710242719622,0.45192081825506436,50,12.148022741848402,Avoid,0.0,880
DOKA.SW,Dorma Kaba Holding AG,DACH,Switzerland,CHF,Industrials,-0.04887508227900317,-0.7817307497009448,0.5571876858250904,-0.5355421323829284,-0.6290087897092224,89.85839852988892,58.5195909240249,53.757461728924035,0.27195540536004287,0.38025726550686245,50,12.052767618455038,Avoid,0.0,881
2378.HK,Prudential PLC,Hong Kong,Hong Kong,HKD,Financials,-0.06797936985265572,-0.9255023212715412,0.6422066805474336,-0.6351984776058964,-0.744178136450268,100.0,58.03143999080113,51.29528400137983,0.25494115019254465,0.3839666098304223,50,12.006132945469822,Avoid,0.0,882
METSO.HE,Metso Oyj,EU ex-DACH,Finland,EUR,Industrials,0.013399314432442244,-0.9922995515839617,0.8495226771094172,-0.6506329811122837,-0.7783493949745285,100.0,56.730512918507806,51.490423062223826,0.22695540536004288,0.385751922792381,50,11.829607835334777,Avoid,0.0,883
600489.SHG,Zhongjin Gold Corp Ltd,Mainland China,China,CNY,Materials,0.23000649919897748,-1.420231025794792,1.5560406145019345,-0.8008870742109302,-0.9970003124555546,100.0,68.38909150106106,49.74163627484084,0.27551096091559846,0.46413367791524984,50,11.662424156413428,Avoid,0.0,884
2099.HK,China Gold International Resources,Hong Kong,Hong Kong,HKD,Materials,0.35,-1.5917812580677326,1.8960465699313045,-0.8500736542346062,-1.0775736542346062,100.0,71.59876022716308,49.26018596592554,0.27195540536004287,0.49361006613405994,50,11.593774599258294,Avoid,0.0,885
6055.HK,China Tobacco International HK Co Ltd,Hong Kong,Hong Kong,HKD,Consumer Staples,0.10930338256818317,-1.0886555918546597,1.080478894863158,-0.6524358071039167,-0.7977847146905126,100.0,65.31871186953201,50.2021932195702,0.22695540536004288,0.46018298036792415,50,11.563988458865417,Avoid,0.0,886
SGE.LSE,Sage Group PLC,UK,United Kingdom,GBX,Technology,-0.08428669372269879,-0.9729953815478001,0.6461137926894509,-0.6655445296277526,-0.7769673391962976,100.0,60.62703298400841,50.905945052398735,0.27551096091559846,0.39686250410079366,50,11.509785185400766,Avoid,0.0,887
603379.SHG,Zhejiang Sanmei Chemical Industry Co Ltd,Mainland China,China,CNY,Materials,0.11725469790846337,-1.271010302871017,1.2247847305710562,-0.7389495895791798,-0.9014323427446669,100.0,70.90305589288052,49.364541616067925,0.3695940643133853,0.4420159210587179,50,11.49771456571908,Avoid,0.0,888
NDAQ.US,Nasdaq Inc,US,United States,USD,Financials,-0.2246609587535931,-0.9642862431516843,0.3940978480756902,-0.7217529976565872,-0.8175435330441466,100.0,54.63971508963068,51.8040427365554,0.2949411501925447,0.3359049940202783,50,11.41089805061768,Avoid,0.0,889
KNOS.LSE,Kainos Group PLC,UK,United Kingdom,GBX,Technology,0.16859877365023637,-1.1182563417609734,1.1890758075090648,-0.6217193731697122,-0.7713457746671823,100.0,73.01619635811558,49.047570546282664,0.3754042693600429,0.4576183760689816,50,11.242126571963418,Avoid,0.0,890
CTEC.LSE,ConvaTec Group PLC,UK,United Kingdom,GBX,Healthcare,-0.021499852302412765,-0.8881454495920268,0.6694166384374501,-0.562897473891789,-0.6656649059032926,95.09498655761324,71.14462528815008,50.55455956737418,0.5531691694533702,0.3584411400857279,50,11.225225553798456,Avoid,0.0,891
605117.SHG,Ningbo Deye Technology Co Ltd,Mainland China,China,CNY,Industrials,0.2667435819135048,-1.3484878330961143,1.5610303982383216,-0.7352706070878673,-0.9257347699298237,100.0,69.36230191523158,49.59565471271526,0.3559526740095921,0.4350287020608643,50,11.199446126334216,Avoid,0.0,892
PBR.US,Petroleo Brasileiro Petrobras SA ADR,US,United States,USD,Energy,0.35,-0.5960653975136049,1.1085797556931203,-0.2441284402541991,-0.3571322091625059,51.01888702321513,69.1338462171905,61.875201311617644,0.4975109609155985,0.3669882187883716,50,11.107783647133633,Avoid,0.0,893
EADSY.US,Airbus Group NV,US,United States,USD,Industrials,-0.0805451865117307,-0.9394476004762473,0.6313358294019329,-0.6487480032981625,-0.7579454595159247,100.0,57.76929805449226,51.334605291826165,0.2703921038338589,0.37448426801646545,50,11.065478283113315,Avoid,0.0,894
1133.HK,Harbin Electric,Hong Kong,Hong Kong,HKD,Industrials,0.35,-1.5815423849594024,1.8928845027368033,-0.8485777272427463,-1.0760777272427462,100.0,70.46249498128658,49.43062575280701,0.26751096091559845,0.48583650807720435,50,11.015716320769144,Avoid,0.0,895
AJB.LSE,AJ Bell plc,UK,United Kingdom,GBX,Financials,0.07290191173288738,-0.7726868286972771,0.7758615976049511,-0.4892077769825033,-0.5973253581468831,85.33219402098331,56.75466152477481,55.153752266037955,0.25494115019254465,0.37290119645819414,50,10.814079664554583,Avoid,0.0,896
JMAT.LSE,Johnson Matthey PLC,UK,United Kingdom,GBX,Materials,0.006978514469029671,-0.7893454688527246,0.6632315038295987,-0.5175836423733369,-0.618225912100526,88.3179874429323,59.70364820691586,53.96495590822955,0.2893477586694529,0.3824026637475262,50,10.590180521340052,Avoid,0.0,897
AMT.US,American Tower Corp,US,United States,USD,Real Estate,-0.15099606090684242,-0.8880374364665808,0.44522358286114044,-0.622016501859902,-0.7119005279836814,100.0,66.06742099026313,50.089886851460534,0.552526015125248,0.31473884152383147,50,10.578611492483597,Avoid,0.0,898
BMO.US,Bank of Montreal,US,United States,USD,Financials,0.11243107663871396,-0.432488814148268,0.5633569483892297,-0.2499074953111872,-0.31954061849584736,45.648659785121055,58.30677489150647,64.84181881999378,0.4719411501925447,0.2850861789698686,50,10.379566876685278,Avoid,0.0,899
TEMN.SW,Temenos Group AG,DACH,Switzerland,CHF,Technology,0.051803907243715266,-1.18598796444497,1.0567357029757496,-0.7329960800352795,-0.8828432246634283,100.0,64.81602618099308,50.27759607285104,0.2879554053600429,0.42735970440058674,50,10.240747660232117,Avoid,0.0,900
RY.US,Royal Bank of Canada,US,United States,USD,Financials,0.021066385287535076,-0.41120892425445377,0.37972571046521264,-0.2683819973085482,-0.32405584089063816,46.29369155580545,57.41349044268623,64.81455354464569,0.5169411501925447,0.2563443804134264,50,10.068885515095078,Avoid,0.0,901
